cents,multiplier,numerator,denominator,description
253.805,1.15789473684211,22,19
255.592,1.15909090909091,51,44
256.596,1.15976331360947,196,169,consonant interval (Avicenna)
256.95,1.16,29,25
258.874,1.16129032258065,36,31
260.677,1.1625,93,80
261.816,1.16326530612245,57,49
262.368,1.16363636363636,64,55
266.871,1.16666666666667,7,6,septimal minor third
270.08,1.16883116883117,90,77
274.582,1.171875,75,64,augmented second (9 8 x 25 24)
275.378,1.17241379310345,34,29
276.736,1.17333333333333,88,75
277.591,1.17391304347826,27,23
281.358,1.17647058823529,20,17
284.447,1.17857142857143,33,28
285.792,1.17948717948718,46,39
289.21,1.18181818181818,13,11
291.925,1.18367346938776,58,49
292.711,1.18421052631579,45,38
294.135,1.18518518518519,32,27,Pythagorean minor third
297.513,1.1875,19,16,overtone minor third
300,1.18920711500272,5355712719992597,4503599627370496,equal-tempered minor third
301.847,1.19047619047619,25,21
304.508,1.19230769230769,31,26
305.777,1.19318181818182,105,88
309.357,1.19565217391304,55,46
315.641,1.2,6,5,5-limit minor third
320.144,1.203125,77,64,77th harmonic
325.562,1.20689655172414,35,29
327.622,1.20833333333333,29,24
329.547,1.20967741935484,75,62
329.832,1.20987654320988,98,81
330.008,1.21,121,100
330.761,1.21052631578947,23,19
332.208,1.21153846153846,63,52
333.041,1.21212121212121,40,33
336.13,1.21428571428571,17,14
337.148,1.215,243,200
338.125,1.2156862745098,62,51
340.552,1.21739130434783,28,23
342.483,1.21875,39,32,39th harmonic
342.905,1.21904761904762,128,105
343.301,1.21932632220698,8000,6561
347.408,1.22222222222222,11,9,"undecimal median third"
350.617,1.22448979591837,60,49
351.338,1.225,49,40
352.477,1.2258064516129,38,31
354.547,1.22727272727273,27,22
359.472,1.23076923076923,16,13
364.537,1.234375,79,64,79th harmonic
364.807,1.23456790123457,100,81
364.984,1.23469387755102,121,98
365.825,1.23529411764706,21,17
368.914,1.2375,99,80
369.747,1.23809523809524,26,21
371.194,1.23913043478261,57,46
372.408,1.24,31,25
374.333,1.24137931034483,36,29
378.602,1.24444444444444,56,45
381.811,1.24675324675325,96,77
384.36,1.24859015393995,8192,6561,"Pythagorean schismatic third"
386.314,1.25,5,4,5-limit major third
393.09,1.25490196078431,64,51
395.169,1.25641025641026,49,39
396.178,1.25714285714286,44,35
397.447,1.25806451612903,39,31
399.09,1.25925925925926,34,27
400,1.2599210498948732,5674179970822795,4503599627370496,equal-tempered major third
400.108,1.26,63,50
400.681,1.26041666666667,121,96
401.303,1.26086956521739,29,23
403.713,1.26262626262626,125,99
404.442,1.26315789473684,24,19
405.866,1.2641975308642,512,405
407.384,1.26530612244898,62,49
407.82,1.265625,81,64,Pythagorean major third
409.244,1.26666666666667,19,15
412.745,1.26923076923077,33,26
413.578,1.26984126984127,80,63
417.508,1.27272727272727,14,11
420.597,1.275,51,40
421.289,1.27551020408163,125,98
424.364,1.27777777777778,23,18
427.373,1.28,32,25,diminished fourth
429.062,1.28125,41,32,41st harmonic
430.145,1.28205128205128,50,39
431.875,1.28333333333333,77,60
